season,race_name,driver,team,fp1_pos,fp1_time_fastest_lap,fp2_pos,fp2_time_fastest_lap,fp3_pos,fp3_time_fastest_lap,Qualifying_Final_Grid_Position,Q1_time_seconds,Q1_position,Q1_fastest_lap,Q2_time_seconds,Q2_position,Q2_fastest_lap,Q3_time_seconds,Q3_position,Q3_fastest_lap,Race_Finishing_Position,fastest_lap
2025,Austrian Grand Prix,BOR,Sauber,6.0,1:05.873,8.0,1:05.411,10.0,1:05.182,8,65.123,8.0,1:05.123,64.846,5.0,1:04.846,65.132,8.0,1:05.132,8.0,1:09.246
2025,Austrian Grand Prix,COL,Alpine,16.0,1:06.245,20.0,1:06.176,19.0,1:05.546,14,65.278,15.0,1:05.278,65.288,14.0,1:05.287,,,,15.0,1:09.620
2025,Austrian Grand Prix,GAS,Alpine,5.0,1:05.780,14.0,1:05.612,16.0,1:05.365,10,65.054,4.0,1:05.054,64.846,6.0,1:04.846,65.649,10.0,1:05.649,13.0,1:10.150
2025,Austrian Grand Prix,HAD,RB,10.0,1:06.109,13.0,1:05.546,20.0,1:06.022,13,65.063,5.0,1:05.063,65.226,13.0,1:05.225,,,,12.0,1:10.203
2025,Austrian Grand Prix,HAM,Ferrari,9.0,1:06.099,10.0,1:05.510,5.0,1:04.790,4,65.115,7.0,1:05.114,64.896,8.0,1:04.896,64.582,4.0,1:04.581,4.0,1:08.628
2025,Austrian Grand Prix,HUL,Sauber,12.0,1:06.140,19.0,1:05.918,13.0,1:05.283,20,65.606,20.0,1:05.605,,,,,,,9.0,1:09.459
2025,Austrian Grand Prix,LAW,RB,15.0,1:06.188,12.0,1:05.543,11.0,1:05.182,6,65.017,3.0,1:05.016,65.041,9.0,1:05.040,64.926,6.0,1:04.926,6.0,1:09.977
2025,Austrian Grand Prix,LEC,Ferrari,,,5.0,1:05.189,4.0,1:04.573,2,65.197,12.0,1:05.197,64.734,3.0,1:04.733,64.492,2.0,1:04.492,3.0,1:08.765
2025,Austrian Grand Prix,NOR,McLaren,,,1.0,1:04.579,1.0,1:04.323,1,64.672,1.0,1:04.671,64.41,1.0,1:04.409,63.971,1.0,1:03.970,1.0,1:08.272
2025,Austrian Grand Prix,OCO,Haas,19.0,1:06.510,15.0,1:05.697,18.0,1:05.519,17,65.364,17.0,1:05.364,,,,,,,10.0,1:09.549
2025,Austrian Grand Prix,PIA,McLaren,3.0,1:05.697,2.0,1:04.736,2.0,1:04.441,3,64.966,2.0,1:04.965,64.556,2.0,1:04.555,64.554,3.0,1:04.554,2.0,1:07.924
2025,Austrian Grand Prix,RUS,Mercedes,1.0,1:05.542,6.0,1:05.228,6.0,1:05.018,5,65.189,11.0,1:05.188,64.86,7.0,1:04.859,64.763,5.0,1:04.763,5.0,1:09.371
2025,Austrian Grand Prix,SAI,Williams,8.0,1:06.016,17.0,1:05.813,15.0,1:05.325,19,65.582,19.0,1:05.581,,,,,,,20.0,
2025,Austrian Grand Prix,STR,Aston Martin,13.0,1:06.159,4.0,1:05.022,8.0,1:05.061,16,65.329,16.0,1:05.328,,,,,,,14.0,1:09.213
2025,Austrian Grand Prix,TSU,Red Bull,17.0,1:06.262,7.0,1:05.292,9.0,1:05.138,18,65.369,18.0,1:05.368,,,,,,,16.0,1:09.802
2025,Austrian Grand Prix,VER,Red Bull,2.0,1:05.606,3.0,1:04.897,3.0,1:04.534,7,65.106,6.0,1:05.105,64.836,4.0,1:04.835,64.929,7.0,1:04.929,18.0,
2025,Azerbaijan Grand Prix,ALB,Williams,5.0,1:43.563,9.0,1:42.177,7.0,1:41.983,19,103.778,19.0,1:43.778,,,,,,,13.0,1:44.152
2025,Azerbaijan Grand Prix,ALO,Aston Martin,15.0,1:44.138,19.0,1:42.966,14.0,1:42.590,11,102.211,9.0,1:42.210,101.857,11.0,1:41.856,,,,15.0,1:45.001
2025,Azerbaijan Grand Prix,ANT,Mercedes,11.0,1:43.984,4.0,1:41.778,5.0,1:41.876,4,102.247,10.0,1:42.246,101.464,5.0,1:41.463,101.717,4.0,1:41.716,4.0,1:44.090
2025,Azerbaijan Grand Prix,BEA,Haas,16.0,1:44.150,5.0,1:41.891,8.0,1:41.984,15,102.666,15.0,1:42.665,,,,,,,12.0,1:44.287
2025,Azerbaijan Grand Prix,BOR,Sauber,14.0,1:44.087,15.0,1:42.561,18.0,1:43.060,13,102.511,13.0,1:42.510,102.277,13.0,1:42.277,,,,11.0,1:44.930
2025,Azerbaijan Grand Prix,COL,Alpine,19.0,1:45.299,20.0,1:43.322,15.0,1:42.789,16,102.779,16.0,1:42.778,,,,,,,19.0,1:46.055
2025,Azerbaijan Grand Prix,GAS,Alpine,20.0,1:45.418,16.0,1:42.674,19.0,1:43.322,18,103.139,18.0,1:43.138,,,,,,,18.0,1:45.492
2025,Azerbaijan Grand Prix,HAD,RB,10.0,1:43.974,13.0,1:42.442,11.0,1:42.266,8,101.656,5.0,1:41.656,101.647,8.0,1:41.647,102.372,8.0,1:42.371,10.0,1:43.884
2025,Azerbaijan Grand Prix,HAM,Ferrari,13.0,1:44.087,1.0,1:41.293,4.0,1:41.498,12,101.821,6.0,1:41.820,102.183,12.0,1:42.183,,,,8.0,1:43.977
2025,Azerbaijan Grand Prix,HUL,Sauber,12.0,1:43.986,18.0,1:42.819,12.0,1:42.427,17,102.916,17.0,1:42.915,,,,,,,16.0,1:44.370
2025,Azerbaijan Grand Prix,LAW,RB,9.0,1:43.903,7.0,1:41.989,9.0,1:42.146,3,102.257,11.0,1:42.257,101.537,7.0,1:41.537,101.707,3.0,1:41.706,5.0,1:44.531
2025,Azerbaijan Grand Prix,LEC,Ferrari,3.0,1:43.256,2.0,1:41.367,10.0,1:42.209,10,101.458,3.0,1:41.457,101.519,6.0,1:41.519,,,,9.0,1:44.274
2025,Azerbaijan Grand Prix,NOR,McLaren,1.0,1:42.703,10.0,1:42.198,1.0,1:41.222,7,101.322,1.0,1:41.322,101.396,2.0,1:41.396,102.239,7.0,1:42.239,7.0,1:44.155
2025,Azerbaijan Grand Prix,OCO,Haas,18.0,1:44.438,8.0,1:42.167,17.0,1:42.867,20,,,,,,,,,,14.0,1:45.388
2025,Azerbaijan Grand Prix,PIA,McLaren,2.0,1:43.013,12.0,1:42.295,3.0,1:41.477,9,101.839,7.0,1:41.838,101.414,3.0,1:41.414,,,,20.0,
2025,Azerbaijan Grand Prix,RUS,Mercedes,4.0,1:43.257,3.0,1:41.769,6.0,1:41.963,5,101.646,4.0,1:41.646,101.455,4.0,1:41.454,102.07,5.0,1:42.069,2.0,1:43.754
2025,Azerbaijan Grand Prix,SAI,Williams,8.0,1:43.858,11.0,1:42.254,13.0,1:42.486,2,102.635,14.0,1:42.635,101.675,9.0,1:41.674,101.595,2.0,1:41.594,3.0,1:43.971
2025,Azerbaijan Grand Prix,STR,Aston Martin,17.0,1:44.328,17.0,1:42.771,20.0,1:43.349,14,102.101,8.0,1:42.100,103.061,14.0,1:43.061,,,,17.0,1:45.082
2025,Azerbaijan Grand Prix,TSU,Red Bull,6.0,1:43.737,14.0,1:42.444,16.0,1:42.840,6,102.347,12.0,1:42.346,101.788,10.0,1:41.787,102.143,6.0,1:42.143,6.0,1:44.433
2025,Azerbaijan Grand Prix,VER,Red Bull,7.0,1:43.790,6.0,1:41.902,2.0,1:41.444,1,101.331,2.0,1:41.331,101.255,1.0,1:41.254,101.117,1.0,1:41.117,1.0,1:43.388
2025,Bahrain Grand Prix,ALB,Williams,4.0,1:33.927,11.0,1:31.695,15.0,1:33.753,15,92.04,15.0,1:32.040,,,,,,,12.0,1:37.141
2025,Bahrain Grand Prix,ALO,Aston Martin,,,15.0,1:31.825,14.0,1:33.548,13,91.634,13.0,1:31.634,91.886,13.0,1:31.885,,,,15.0,1:37.906
2025,Bahrain Grand Prix,ANT,Mercedes,20.0,1:38.051,5.0,1:31.227,5.0,1:32.915,4,91.415,6.0,1:31.415,90.716,5.0,1:30.715,90.213,4.0,1:30.212,11.0,1:36.689
2025,Bahrain Grand Prix,BEA,Haas,,,9.0,1:31.584,16.0,1:34.334,20,92.373,20.0,1:32.373,,,,,,,10.0,1:37.302
2025,Bahrain Grand Prix,BOR,Sauber,11.0,1:34.628,13.0,1:31.772,18.0,1:34.518,18,92.186,18.0,1:32.186,,,,,,,18.0,1:38.006
2025,Bahrain Grand Prix,DOO,Alpine,7.0,1:34.396,14.0,1:31.787,12.0,1:33.346,11,91.414,5.0,1:31.414,91.245,11.0,1:31.245,,,,14.0,1:36.682
2025,Bahrain Grand Prix,GAS,Alpine,2.0,1:33.441,17.0,1:31.947,6.0,1:32.974,5,91.462,8.0,1:31.462,90.643,3.0,1:30.643,90.216,5.0,1:30.215,7.0,1:36.531
2025,Bahrain Grand Prix,HAD,RB,12.0,1:34.667,6.0,1:31.237,7.0,1:33.022,12,91.591,11.0,1:31.590,91.271,12.0,1:31.271,,,,13.0,1:36.951
2025,Bahrain Grand Prix,HAM,Ferrari,3.0,1:33.799,8.0,1:31.575,10.0,1:33.111,9,91.219,2.0,1:31.218,91.009,8.0,1:31.009,90.772,9.0,1:30.772,5.0,1:36.234
2025,Bahrain Grand Prix,HUL,Sauber,6.0,1:34.262,20.0,1:32.495,19.0,1:34.635,16,92.067,16.0,1:32.066,,,,,,,20.0,1:37.337
2025,Bahrain Grand Prix,LAW,RB,8.0,1:34.397,12.0,1:31.706,13.0,1:33.370,17,92.165,17.0,1:32.165,,,,,,,16.0,1:37.379
2025,Bahrain Grand Prix,LEC,Ferrari,,,4.0,1:31.045,3.0,1:32.480,3,91.454,7.0,1:31.453,90.724,6.0,1:30.724,90.175,3.0,1:30.174,4.0,1:36.132
2025,Bahrain Grand Prix,NOR,McLaren,1.0,1:33.203,2.0,1:30.659,2.0,1:32.313,6,91.107,1.0,1:31.106,90.56,2.0,1:30.560,90.267,6.0,1:30.266,3.0,1:35.727
2025,Bahrain Grand Prix,OCO,Haas,5.0,1:34.183,16.0,1:31.870,11.0,1:33.239,14,91.594,12.0,1:31.593,,,,,,,8.0,1:37.097
2025,Bahrain Grand Prix,PIA,McLaren,10.0,1:34.507,1.0,1:30.504,1.0,1:31.646,1,91.392,4.0,1:31.391,90.454,1.0,1:30.453,89.841,1.0,1:29.840,1.0,1:35.140
2025,Bahrain Grand Prix,RUS,Mercedes,,,3.0,1:31.031,4.0,1:32.826,2,91.494,9.0,1:31.493,90.664,4.0,1:30.664,90.009,2.0,1:30.009,2.0,1:35.518
2025,Bahrain Grand Prix,SAI,Williams,,,10.0,1:31.623,9.0,1:33.091,8,91.591,10.0,1:31.590,90.844,7.0,1:30.843,90.68,8.0,1:30.680,19.0,1:36.953
2025,Bahrain Grand Prix,STR,Aston Martin,15.0,1:35.115,19.0,1:32.382,17.0,1:34.362,19,92.283,19.0,1:32.283,,,,,,,17.0,1:38.063
2025,Bahrain Grand Prix,TSU,Red Bull,9.0,1:34.483,18.0,1:32.024,20.0,1:34.965,10,91.751,14.0,1:31.751,91.228,10.0,1:31.227,91.303,10.0,1:31.302,9.0,1:37.224
2025,Bahrain Grand Prix,VER,Red Bull,,,7.0,1:31.329,8.0,1:33.027,7,91.303,3.0,1:31.302,91.019,9.0,1:31.019,90.423,7.0,1:30.423,6.0,1:36.167
2025,British Grand Prix,ALB,Williams,7.0,1:27.304,11.0,1:26.840,7.0,1:26.118,14,86.093,4.0,1:26.093,85.889,14.0,1:25.888,,,,8.0,1:30.046
2025,British Grand Prix,ALO,Aston Martin,11.0,1:27.677,12.0,1:26.876,17.0,1:26.894,9,86.108,5.0,1:26.108,85.593,7.0,1:25.593,85.621,9.0,1:25.620,9.0,1:30.352
2025,British Grand Prix,ANT,Mercedes,9.0,1:27.367,6.0,1:26.382,14.0,1:26.421,7,86.265,12.0,1:26.265,85.62,8.0,1:25.620,85.374,7.0,1:25.373,16.0,1:39.335
2025,British Grand Prix,BEA,Haas,18.0,1:28.147,19.0,1:27.225,6.0,1:26.111,8,86.005,3.0,1:26.004,85.534,6.0,1:25.534,85.471,8.0,1:25.471,11.0,1:30.921
2025,British Grand Prix,BOR,Sauber,20.0,1:28.397,13.0,1:26.903,16.0,1:26.501,17,86.446,17.0,1:26.445,,,,,,,18.0,2:15.201
2025,British Grand Prix,COL,Alpine,16.0,1:28.085,20.0,1:27.289,18.0,1:27.596,20,87.06,20.0,1:27.060,,,,,,,20.0,
2025,British Grand Prix,GAS,Alpine,19.0,1:28.331,18.0,1:27.174,20.0,1:27.878,10,86.328,15.0,1:26.328,85.711,10.0,1:25.710,85.785,10.0,1:25.784,6.0,1:30.751
2025,British Grand Prix,HAD,RB,6.0,1:27.216,9.0,1:26.524,9.0,1:26.129,13,86.177,9.0,1:26.177,85.864,13.0,1:25.864,,,,17.0,1:41.704
2025,British Grand Prix,HAM,Ferrari,1.0,1:26.891,3.0,1:26.117,11.0,1:26.331,5,86.296,14.0,1:26.296,85.084,1.0,1:25.084,85.095,5.0,1:25.094,4.0,1:30.016
2025,British Grand Prix,HUL,Sauber,,,17.0,1:27.165,15.0,1:26.498,19,86.574,19.0,1:26.573,,,,,,,3.0,1:30.933
2025,British Grand Prix,LAW,RB,8.0,1:27.350,10.0,1:26.623,10.0,1:26.256,16,86.44,16.0,1:26.439,,,,,,,19.0,
2025,British Grand Prix,LEC,Ferrari,4.0,1:27.094,2.0,1:26.037,1.0,1:25.498,6,86.186,10.0,1:26.186,85.133,2.0,1:25.132,85.121,6.0,1:25.120,14.0,1:30.819
2025,British Grand Prix,NOR,McLaren,2.0,1:26.915,1.0,1:25.816,4.0,1:25.605,3,86.123,6.0,1:26.123,85.231,3.0,1:25.230,85.01,3.0,1:25.010,1.0,1:29.733
2025,British Grand Prix,OCO,Haas,15.0,1:28.057,14.0,1:26.941,13.0,1:26.376,15,86.136,7.0,1:26.135,85.95,15.0,1:25.950,,,,13.0,1:30.817
2025,British Grand Prix,PIA,McLaren,3.0,1:27.042,4.0,1:26.286,2.0,1:25.566,2,85.963,2.0,1:25.962,85.316,5.0,1:25.316,84.995,2.0,1:24.995,2.0,1:29.337
2025,British Grand Prix,RUS,Mercedes,5.0,1:27.162,8.0,1:26.522,8.0,1:26.125,4,86.236,11.0,1:26.236,85.637,9.0,1:25.637,85.029,4.0,1:25.028,10.0,1:30.868
2025,British Grand Prix,SAI,Williams,13.0,1:27.909,16.0,1:27.159,12.0,1:26.331,11,86.175,8.0,1:26.174,85.746,11.0,1:25.745,,,,12.0,1:30.644
2025,British Grand Prix,STR,Aston Martin,12.0,1:27.843,7.0,1:26.430,19.0,1:27.599,18,86.504,18.0,1:26.504,,,,,,,7.0,1:32.087
2025,British Grand Prix,TSU,Red Bull,,,15.0,1:26.980,5.0,1:26.103,12,86.275,13.0,1:26.275,85.826,12.0,1:25.825,,,,15.0,1:30.873
2025,British Grand Prix,VER,Red Bull,10.0,1:27.432,5.0,1:26.313,3.0,1:25.584,1,85.886,1.0,1:25.885,85.316,4.0,1:25.316,84.892,1.0,1:24.891,5.0,1:30.179
2025,Canadian Grand Prix,ALB,Williams,2.0,1:13.231,4.0,1:12.444,10.0,1:12.572,10,72.09,8.0,1:12.090,71.892,8.0,1:11.891,71.907,10.0,1:11.906,20.0,1:16.197
2025,Canadian Grand Prix,ALO,Aston Martin,12.0,1:13.971,5.0,1:12.457,6.0,1:12.246,6,72.073,6.0,1:12.072,71.805,6.0,1:11.805,71.586,6.0,1:11.585,7.0,1:15.024
2025,Canadian Grand Prix,ANT,Mercedes,13.0,1:14.001,3.0,1:12.411,7.0,1:12.347,4,72.279,11.0,1:12.278,71.974,9.0,1:11.974,71.391,4.0,1:11.391,3.0,1:14.454
2025,Canadian Grand Prix,BEA,Haas,17.0,1:14.519,16.0,1:13.079,15.0,1:12.825,14,72.306,12.0,1:12.305,72.34,14.0,1:12.340,,,,11.0,1:15.397
2025,Canadian Grand Prix,BOR,Sauber,16.0,1:14.323,13.0,1:12.896,19.0,1:13.171,16,72.385,16.0,1:12.385,,,,,,,14.0,1:15.414
2025,Canadian Grand Prix,COL,Alpine,19.0,1:14.644,18.0,1:13.897,17.0,1:13.060,12,72.234,10.0,1:12.233,72.142,12.0,1:12.141,,,,13.0,1:16.075
2025,Canadian Grand Prix,GAS,Alpine,9.0,1:13.816,12.0,1:12.873,12.0,1:12.683,20,72.667,20.0,1:12.667,,,,,,,15.0,1:14.992
2025,Canadian Grand Prix,HAD,RB,6.0,1:13.631,11.0,1:12.799,11.0,1:12.650,9,72.211,9.0,1:12.210,72.003,10.0,1:12.003,71.867,9.0,1:11.867,16.0,1:16.292
2025,Canadian Grand Prix,HAM,Ferrari,5.0,1:13.620,8.0,1:12.653,4.0,1:12.049,5,71.952,3.0,1:11.951,71.885,7.0,1:11.885,71.526,5.0,1:11.525,6.0,1:14.805
2025,Canadian Grand Prix,HUL,Sauber,20.0,1:14.820,14.0,1:12.914,18.0,1:13.072,13,72.323,13.0,1:12.322,72.183,13.0,1:12.183,,,,8.0,1:15.371
2025,Canadian Grand Prix,LAW,RB,8.0,1:13.736,10.0,1:12.751,13.0,1:12.790,19,72.525,19.0,1:12.525,,,,,,,19.0,1:16.319
2025,Canadian Grand Prix,LEC,Ferrari,10.0,1:13.885,,,2.0,1:11.876,8,72.038,4.0,1:12.037,71.626,3.0,1:11.626,71.682,8.0,1:11.682,5.0,1:14.260
2025,Canadian Grand Prix,NOR,McLaren,7.0,1:13.650,2.0,1:12.150,1.0,1:11.799,7,71.826,1.0,1:11.825,71.599,2.0,1:11.599,71.625,7.0,1:11.625,18.0,1:14.228
2025,Canadian Grand Prix,OCO,Haas,18.0,1:14.605,17.0,1:13.174,16.0,1:12.826,15,72.378,15.0,1:12.378,72.634,15.0,1:12.634,,,,9.0,1:14.593
2025,Canadian Grand Prix,PIA,McLaren,14.0,1:14.197,6.0,1:12.561,9.0,1:12.519,3,71.939,2.0,1:11.938,71.715,5.0,1:11.715,71.12,3.0,1:11.120,4.0,1:14.254
2025,Canadian Grand Prix,RUS,Mercedes,4.0,1:13.534,1.0,1:12.123,3.0,1:11.950,1,72.075,7.0,1:12.075,71.57,1.0,1:11.569,70.899,1.0,1:10.899,1.0,1:14.118
2025,Canadian Grand Prix,SAI,Williams,3.0,1:13.275,7.0,1:12.631,8.0,1:12.519,17,72.398,17.0,1:12.397,,,,,,,10.0,1:14.388
2025,Canadian Grand Prix,STR,Aston Martin,15.0,1:14.203,,,14.0,1:12.793,18,72.517,18.0,1:12.516,,,,,,,17.0,1:14.902
2025,Canadian Grand Prix,TSU,Red Bull,11.0,1:13.927,15.0,1:12.938,20.0,1:13.572,11,72.334,14.0,1:12.334,72.102,11.0,1:12.102,,,,12.0,1:15.358
2025,Canadian Grand Prix,VER,Red Bull,1.0,1:13.192,9.0,1:12.665,5.0,1:12.072,2,72.054,5.0,1:12.054,71.638,4.0,1:11.638,71.059,2.0,1:11.058,2.0,1:14.287
2025,Dutch Grand Prix,ALB,Williams,5.0,1:11.171,17.0,1:11.756,7.0,1:10.099,15,69.792,6.0,1:09.792,69.652,15.0,1:09.652,,,,5.0,1:13.686
2025,Dutch Grand Prix,ALO,Aston Martin,4.0,1:10.840,2.0,1:09.977,10.0,1:10.231,10,69.95,11.0,1:09.950,69.366,7.0,1:09.365,69.63,10.0,1:09.629,8.0,1:13.718
2025,Dutch Grand Prix,ANT,Mercedes,20.0,1:14.275,12.0,1:11.185,17.0,1:10.697,11,69.845,7.0,1:09.844,69.493,11.0,1:09.492,,,,16.0,1:13.480
2025,Dutch Grand Prix,BEA,Haas,19.0,1:12.563,11.0,1:11.112,15.0,1:10.594,19,70.262,19.0,1:10.262,,,,,,,6.0,1:13.950
2025,Dutch Grand Prix,BOR,Sauber,9.0,1:11.509,13.0,1:11.319,13.0,1:10.361,13,70.037,15.0,1:10.037,69.622,13.0,1:09.621,,,,15.0,1:14.307
2025,Dutch Grand Prix,COL,Alpine,18.0,1:12.275,9.0,1:10.956,20.0,1:11.054,16,70.104,16.0,1:10.103,,,,,,,11.0,1:13.049
2025,Dutch Grand Prix,GAS,Alpine,10.0,1:11.612,19.0,1:12.121,19.0,1:10.962,14,69.894,8.0,1:09.894,69.637,14.0,1:09.637,,,,17.0,1:15.248
2025,Dutch Grand Prix,HAD,RB,12.0,1:11.772,,,9.0,1:10.165,4,69.966,13.0,1:09.965,69.439,9.0,1:09.438,69.208,4.0,1:09.207,3.0,1:13.326
2025,Dutch Grand Prix,HAM,Ferrari,15.0,1:11.959,6.0,1:10.737,14.0,1:10.373,7,69.9,9.0,1:09.900,69.261,4.0,1:09.260,69.39,7.0,1:09.390,20.0,1:15.683
2025,Dutch Grand Prix,HUL,Sauber,13.0,1:11.875,10.0,1:11.079,16.0,1:10.599,17,70.195,17.0,1:10.194,,,,,,,14.0,1:14.912
2025,Dutch Grand Prix,LAW,RB,11.0,1:11.753,14.0,1:11.338,11.0,1:10.299,8,69.779,5.0,1:09.778,69.383,8.0,1:09.382,69.5,8.0,1:09.500,12.0,1:13.879
2025,Dutch Grand Prix,LEC,Ferrari,14.0,1:11.950,8.0,1:10.834,6.0,1:09.938,6,69.906,10.0,1:09.906,69.304,5.0,1:09.304,69.34,6.0,1:09.340,19.0,1:14.557
2025,Dutch Grand Prix,NOR,McLaren,1.0,1:10.278,1.0,1:09.890,1.0,1:08.971,2,69.469,2.0,1:09.468,68.874,1.0,1:08.873,68.674,2.0,1:08.674,18.0,1:12.379
2025,Dutch Grand Prix,OCO,Haas,17.0,1:12.144,15.0,1:11.361,18.0,1:10.801,18,70.197,18.0,1:10.197,,,,,,,10.0,1:13.986
2025,Dutch Grand Prix,PIA,McLaren,2.0,1:10.569,3.0,1:09.978,2.0,1:09.213,1,69.338,1.0,1:09.337,68.964,2.0,1:08.963,68.662,1.0,1:08.662,1.0,1:12.271
2025,Dutch Grand Prix,RUS,Mercedes,7.0,1:11.385,4.0,1:10.274,3.0,1:09.858,5,69.676,3.0,1:09.676,69.313,6.0,1:09.313,69.255,5.0,1:09.254,4.0,1:13.727
2025,Dutch Grand Prix,SAI,Williams,8.0,1:11.457,16.0,1:11.682,4.0,1:09.912,9,69.98,14.0,1:09.980,69.472,10.0,1:09.471,69.505,9.0,1:09.504,13.0,1:13.808
2025,Dutch Grand Prix,STR,Aston Martin,3.0,1:10.778,18.0,1:11.974,8.0,1:10.102,20,,,,,,,,,,7.0,1:13.822
2025,Dutch Grand Prix,TSU,Red Bull,16.0,1:12.126,7.0,1:10.795,12.0,1:10.349,12,69.954,12.0,1:09.953,69.622,12.0,1:09.621,,,,9.0,1:14.353
2025,Dutch Grand Prix,VER,Red Bull,6.0,1:11.218,5.0,1:10.477,5.0,1:09.924,3,69.696,4.0,1:09.695,69.122,3.0,1:09.121,68.925,3.0,1:08.924,2.0,1:12.921
2025,Emilia Romagna Grand Prix,ALB,Williams,8.0,1:16.921,9.0,1:15.915,9.0,1:15.731,7,76.123,11.0,1:16.123,75.521,10.0,1:15.521,75.473,7.0,1:15.472,5.0,1:18.289
2025,Emilia Romagna Grand Prix,ALO,Aston Martin,14.0,1:17.120,14.0,1:16.219,11.0,1:15.819,5,75.695,3.0,1:15.694,75.442,6.0,1:15.441,75.431,5.0,1:15.430,11.0,1:19.894
2025,Emilia Romagna Grand Prix,ANT,Mercedes,13.0,1:17.093,18.0,1:16.406,4.0,1:15.399,13,75.943,8.0,1:15.942,75.772,13.0,1:15.772,,,,19.0,1:20.620
2025,Emilia Romagna Grand Prix,BEA,Haas,18.0,1:17.445,12.0,1:16.009,12.0,1:15.944,19,76.918,19.0,1:16.918,,,,,,,17.0,1:19.521
2025,Emilia Romagna Grand Prix,BOR,Sauber,9.0,1:16.924,16.0,1:16.338,16.0,1:16.046,14,76.34,15.0,1:16.340,76.26,14.0,1:16.260,,,,18.0,1:20.629
2025,Emilia Romagna Grand Prix,COL,Alpine,17.0,1:17.373,13.0,1:16.043,18.0,1:16.209,15,76.256,14.0,1:16.256,,,,,,,16.0,1:20.344
2025,Emilia Romagna Grand Prix,GAS,Alpine,6.0,1:16.695,3.0,1:15.569,15.0,1:15.989,10,75.937,7.0,1:15.936,75.505,8.0,1:15.504,75.787,10.0,1:15.787,13.0,1:20.397
2025,Emilia Romagna Grand Prix,HAD,RB,19.0,1:17.641,7.0,1:15.792,7.0,1:15.507,9,76.253,13.0,1:16.253,75.51,9.0,1:15.510,75.746,9.0,1:15.745,9.0,1:19.472
2025,Emilia Romagna Grand Prix,HAM,Ferrari,5.0,1:16.641,11.0,1:15.942,10.0,1:15.787,12,76.163,12.0,1:16.162,75.765,12.0,1:15.765,,,,4.0,1:18.265
2025,Emilia Romagna Grand Prix,HUL,Sauber,10.0,1:16.998,19.0,1:16.418,19.0,1:16.237,17,76.518,17.0,1:16.518,,,,,,,12.0,1:20.400
2025,Emilia Romagna Grand Prix,LAW,RB,15.0,1:17.286,15.0,1:16.254,14.0,1:15.977,16,76.379,16.0,1:16.379,,,,,,,14.0,1:20.472
2025,Emilia Romagna Grand Prix,LEC,Ferrari,12.0,1:17.076,6.0,1:15.768,5.0,1:15.450,11,76.108,10.0,1:16.108,75.604,11.0,1:15.603,,,,6.0,1:19.048
2025,Emilia Romagna Grand Prix,NOR,McLaren,2.0,1:16.576,2.0,1:15.317,1.0,1:14.897,4,75.894,6.0,1:15.894,75.261,3.0,1:15.260,74.962,4.0,1:14.962,2.0,1:18.311
2025,Emilia Romagna Grand Prix,OCO,Haas,20.0,1:17.662,20.0,1:16.420,20.0,1:16.387,18,76.613,18.0,1:16.612,,,,,,,20.0,1:21.412
2025,Emilia Romagna Grand Prix,PIA,McLaren,1.0,1:16.545,1.0,1:15.293,2.0,1:14.996,1,75.5,2.0,1:15.500,75.214,2.0,1:15.213,74.67,1.0,1:14.670,3.0,1:18.894
2025,Emilia Romagna Grand Prix,RUS,Mercedes,4.0,1:16.599,4.0,1:15.692,8.0,1:15.662,3,75.852,5.0,1:15.852,75.334,4.0,1:15.334,74.807,3.0,1:14.807,7.0,1:19.733
2025,Emilia Romagna Grand Prix,SAI,Williams,3.0,1:16.596,10.0,1:15.933,6.0,1:15.456,6,75.987,9.0,1:15.986,75.198,1.0,1:15.197,75.432,6.0,1:15.432,8.0,1:19.835
2025,Emilia Romagna Grand Prix,STR,Aston Martin,11.0,1:17.031,17.0,1:16.340,13.0,1:15.974,8,75.817,4.0,1:15.816,75.497,7.0,1:15.496,75.581,8.0,1:15.581,15.0,1:20.501
2025,Emilia Romagna Grand Prix,TSU,Red Bull,16.0,1:17.355,8.0,1:15.826,17.0,1:16.109,20,,,,,,,,,,10.0,1:20.039
2025,Emilia Romagna Grand Prix,VER,Red Bull,7.0,1:16.905,5.0,1:15.734,3.0,1:15.078,2,75.175,1.0,1:15.174,75.394,5.0,1:15.394,74.704,2.0,1:14.703,1.0,1:17.987
2025,Hungarian Grand Prix,ALB,Williams,11.0,1:16.983,18.0,1:17.021,16.0,1:16.530,20,76.223,20.0,1:16.222,,,,,,,15.0,1:20.778
2025,Hungarian Grand Prix,ALO,Aston Martin,,,5.0,1:16.233,6.0,1:15.793,5,75.281,2.0,1:15.281,75.395,5.0,1:15.394,75.481,5.0,1:15.480,5.0,1:20.112
2025,Hungarian Grand Prix,ANT,Mercedes,7.0,1:16.879,10.0,1:16.519,5.0,1:15.745,15,75.782,13.0,1:15.781,76.386,15.0,1:16.385,,,,10.0,1:20.745
2025,Hungarian Grand Prix,BEA,Haas,6.0,1:16.878,11.0,1:16.566,11.0,1:16.126,11,75.75,12.0,1:15.750,75.694,11.0,1:15.694,,,,20.0,1:21.989
2025,Hungarian Grand Prix,BOR,Sauber,19.0,1:17.652,17.0,1:16.945,9.0,1:15.977,7,75.586,6.0,1:15.585,75.687,10.0,1:15.686,75.725,7.0,1:15.724,6.0,1:20.704
